barcode,product_family_id,product_title,season,nivel,brand_origin,color_name,color_group,color_intensity,adventurous,application,weather,style,print,basic,fit
1301434,SWEATER,Wiggle Sweater oasis ,9,2,MAINSTREAM,salmon,pink,suave,"('two', 'three')","('work', 'freetime')",cold,boho,smooth,false,straight
1123104,PANT,Ihmarrakech Pant fluid ,9,1,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')",freetime,warm,"('boho', 'casual')",smooth,false,loose
1123036,PANT,Ihmarrakech Pant fluid ,9,1,MAINSTREAM,black,black,oscuro,"('two', 'three')",freetime,warm,"('boho', 'casual')",smooth,false,loose
695886,TSHIRT,Leoni T-shirt deeluxe,7,2,NO_MAINSTREAM,ecru,brown,suave,"('two', 'three')",freetime,warm,minimal,smooth,false,loose
695787,TSHIRT,Leoni T-shirt deeluxe,7,2,NO_MAINSTREAM,pink,pink,intenso,"('two', 'three')",freetime,warm,minimal,smooth,false,loose
695848,TSHIRT,Leoni T-shirt deeluxe,7,2,NO_MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')",freetime,warm,minimal,smooth,false,loose
713962,SKIRT,Closet Skirt kansas,7,1,OWN_PRODUCTION,blue,blue,intenso,"('three', 'four')",freetime,warm,boho,floral,false,straight
616010,TOP,Strap Top number ,7,2,MAINSTREAM,blue_dark,blue,oscuro,three,"('freetime', 'night')",warm,"('night', 'street')",smooth,false,straight
615983,TOP,Strap Top number ,7,2,MAINSTREAM,black,black,oscuro,three,"('freetime', 'night')",warm,"('night', 'street')",smooth,false,straight
616461,DRESS,Sus Dress ss ,7,1,MAINSTREAM,blue_dark,blue,oscuro,"('three', 'two')",freetime,warm,"('street', 'casual')",horizontal_stripes,false,straight
616430,DRESS,Sus Dress ss ,7,1,MAINSTREAM,orange,orange,intenso,"('three', 'two')",freetime,warm,"('street', 'casual')",horizontal_stripes,false,straight
716475,TOP,Closet Top titan,7,2,OWN_PRODUCTION,blue,blue,intenso,"('three', 'four')",freetime,warm,boho,floral,false,loose
1280074,TSHIRT,Maison Tshirt print ,9,2,PREMIUM,coral,orange,claro,two,freetime,warm,"('casual', 'street')",smooth,false,straight
1437126,TOP,Waves Top cerise,9,2,WHOLE_SALE,green_light,green,claro,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,straight
1437034,TOP,Waves Top cerise,9,2,WHOLE_SALE,pink,pink,intenso,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,straight
1437065,TOP,Waves Top cerise,9,2,WHOLE_SALE,blue,blue,intenso,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,straight
1437096,TOP,Waves Top cerise,9,2,WHOLE_SALE,blue_light,blue,claro,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,straight
1437010,TOP,Waves Top cerise,9,2,WHOLE_SALE,white,white,claro,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,straight
1359367,SWEATER,Zubasic Sweater hedge ,9,2,MAINSTREAM,khaki,green,oscuro,two,"('work', 'freetime')",cold,"('classic', 'casual')",smooth,false,loose
584357,TSHIRT,Onlamber Tshirt high,7,2,MAINSTREAM,white,white,claro,"('three', 'two')",freetime,warm,"('street', 'casual')",smooth,false,straight
584470,TSHIRT,Onlamber Tshirt high,7,2,MAINSTREAM,rust,brown,oscuro,"('three', 'two')",freetime,warm,"('street', 'casual')",smooth,false,straight
584395,TSHIRT,Onlamber Tshirt high,7,2,MAINSTREAM,grey_dark,grey,oscuro,"('three', 'two')",freetime,warm,"('street', 'casual')",smooth,false,straight
905633,DRESS,Season Dress brand,7,1,WHOLE_SALE,fuchsia,pink,intenso,"('two', 'three')",freetime,warm,boho,smooth,false,loose
848268,DRESS,Season Dress brand,7,1,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,warm,boho,smooth,false,loose
905671,DRESS,Season Dress brand,7,1,WHOLE_SALE,blue_turquoise,blue,intenso,"('two', 'three')",freetime,warm,boho,smooth,false,loose
792967,TSHIRT,Ramona Shirt diagonal ,7,2,MAINSTREAM,black,black,oscuro,two,freetime,warm,"('casual', 'street')",horizontal_stripes,false,loose
792998,TSHIRT,Ramona Shirt diagonal ,7,2,MAINSTREAM,khaki,green,oscuro,two,freetime,warm,"('casual', 'street')",horizontal_stripes,false,loose
943871,SWEATER,Canale Tshirt season,7,2,WHOLE_SALE,blue_light,blue,claro,three,freetime,warm,"('classic', 'casual')",smooth,false,tight
943918,SWEATER,Canale Tshirt season,7,2,WHOLE_SALE,blue_dark,blue,oscuro,three,freetime,warm,"('classic', 'casual')",smooth,false,tight
942775,SWEATER,Canale Tshirt season,7,2,WHOLE_SALE,green,green,intenso,three,freetime,warm,"('classic', 'casual')",smooth,false,tight
1359336,PANT,Fritblaze Pant print ,9,1,MAINSTREAM,sand,brown,suave,three,freetime,both,"('street', 'classic')",tropical,false,loose
1124477,SHIRT,Ihtulle Shirt stripes ,9,2,MAINSTREAM,blue_light,blue,claro,two,"('work', 'freetime')",cold,"('boho', 'street')",vertical_stripes,false,straight
1124491,SHIRT,Ihtulle Shirt stripes ,9,2,MAINSTREAM,green_light,green,claro,two,"('work', 'freetime')",cold,"('boho', 'street')",vertical_stripes,false,straight
1437836,DRESS,Poll Dress cerise ,9,1,WHOLE_SALE,lilac,purple,suave,"('three', 'four')","('work', 'freetime')",warm,classic,animal_print,false,straight
1437805,DRESS,Poll Dress cerise ,9,1,WHOLE_SALE,green,green,intenso,"('three', 'four')","('work', 'freetime')",warm,classic,animal_print,false,straight
570732,SWEATER,Onlkairo Sweater knit ,7,2,MAINSTREAM,white,white,claro,three,freetime,cold,street,horizontal_stripes,false,tight
570763,SWEATER,Onlkairo Sweater knit ,7,2,MAINSTREAM,blue_dark,blue,oscuro,three,freetime,cold,street,horizontal_stripes,false,tight
615815,SWEATSHIRT,Yani Sweatshirt ls,7,2,MAINSTREAM,blue_dark,blue,oscuro,"('three', 'four')",freetime,both,"('casual', 'street')",smooth,false,straight
615778,SWEATSHIRT,Yani Sweatshirt ls,7,2,MAINSTREAM,pink,pink,intenso,"('three', 'four')",freetime,both,"('casual', 'street')",smooth,false,straight
615631,PANT,Sanne Pant coated,7,1,MAINSTREAM,blue_dark,blue,oscuro,"('three', 'four')","('freetime', 'night')",both,"('street', 'night')",smooth,false,tight
615624,PANT,Sanne Pant coated,7,1,MAINSTREAM,black,black,oscuro,"('three', 'four')","('freetime', 'night')",both,"('street', 'night')",smooth,false,tight
615570,PANT,Sanne Pant coated,7,1,MAINSTREAM,pink,pink,intenso,"('three', 'four')","('freetime', 'night')",both,"('street', 'night')",smooth,false,tight
615686,PANT,Sanne Pant coated,7,1,MAINSTREAM,taupe,grey,suave,"('three', 'four')","('freetime', 'night')",both,"('street', 'night')",smooth,false,tight
614719,PANT,Concept Pant zeze,7,1,MAINSTREAM,blue_dark,blue,oscuro,"('three', 'four')","('freetime', 'work')",both,"('street', 'minimal')",vertical_stripes,false,straight
614689,PANT,Concept Pant zeze,7,1,MAINSTREAM,black,black,oscuro,"('three', 'four')","('freetime', 'work')",both,"('street', 'minimal')",vertical_stripes,false,straight
1280739,PANT,Shape Pant twill,9,1,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')","('freetime', 'work')",both,"('classic', 'street')",smooth,false,tight
1280692,PANT,Shape Pant twill,9,1,MAINSTREAM,black,black,oscuro,"('two', 'three')","('freetime', 'work')",both,"('classic', 'street')",smooth,false,tight
1105629,PANT,Shape Pant twill,9,1,MAINSTREAM,khaki,green,oscuro,"('two', 'three')","('freetime', 'work')",both,"('classic', 'street')",smooth,false,tight
615723,PANT,Shape Pant twill,7,1,MAINSTREAM,black,black,oscuro,"('two', 'three')","('freetime', 'work')",both,"('classic', 'street')",smooth,false,tight
615761,PANT,Shape Pant twill,7,1,MAINSTREAM,green,green,intenso,"('two', 'three')","('freetime', 'work')",both,"('classic', 'street')",smooth,false,tight
643566,JACKET,Sessa Shirt stripe,7,3,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')","('work', 'freetime')",both,classic,horizontal_stripes,false,straight
643597,SKIRT,Dena Skirt solid,7,1,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')",freetime,warm,street,smooth,false,tight
1141283,TOP,Vimonellie Top vneck ,9,2,MAINSTREAM,brown,brown,oscuro,"('two', 'three')","('work', 'freetime')",warm,boho,smooth,false,straight
1141306,TOP,Vimonellie Top vneck ,9,2,MAINSTREAM,beige,brown,claro,"('two', 'three')","('work', 'freetime')",warm,boho,smooth,false,straight
732284,JEANS,Carwilly Jeans reg ,7,1,MAINSTREAM,black,black,oscuro,two,freetime,cold,"('casual', 'street')",smooth,false,tight
1187496,JEANS,Carwilly Jeans reg ,8,1,MAINSTREAM,black,black,oscuro,two,freetime,cold,"('casual', 'street')",smooth,false,tight
1048551,JEANS,Carwilly Jeans reg ,9,1,MAINSTREAM,black,black,oscuro,two,freetime,cold,"('casual', 'street')",smooth,false,tight
764063,SKIRT,Satya Skirt grace,7,1,NO_MAINSTREAM,black,black,oscuro,"('three', 'four')",freetime,warm,"('boho', 'street')",polka_dot,false,loose
1194074,TOP,Bibla Top closet,9,2,OWN_PRODUCTION,black,black,oscuro,two,freetime,warm,boho,"('animal_print', 'sheets')",false,tight
585651,JEANS,Carwilly Jeans reg ,7,1,MAINSTREAM,blue_light,blue,claro,three,"('freetime', 'work')",both,"('casual', 'street')",smooth,false,tight
886673,SKIRT,Gallo Skirt rubi,7,1,MAINSTREAM,black,black,oscuro,"('three', 'two')","('work', 'working_girl')",warm,"('classic', 'minimal')",pied_de_poule,false,straight
717052,FOULARD,Nude Foulard fortuna,7,3,OWN_PRODUCTION,black,black,oscuro,"('two', 'three')","('freetime', 'work')",warm,"('boho', 'classic')",retro,missing,missing
717069,FOULARD,Nude Foulard fortuna,7,3,OWN_PRODUCTION,ecru,brown,suave,"('two', 'three')","('freetime', 'work')",warm,"('boho', 'classic')",retro,missing,missing
718356,FOULARD,Litsa Foulard closet,7,3,OWN_PRODUCTION,mustand,yellow,intenso,"('three', 'two')",freetime,warm,"('boho', 'casual')","('ethnic', 'geometric')",missing,missing
718363,FOULARD,Litsa Foulard closet,7,3,OWN_PRODUCTION,blue_dark,blue,oscuro,"('three', 'two')",freetime,warm,"('boho', 'casual')","('ethnic', 'geometric')",missing,missing
1137880,JACKET,Vishow Jacket denim ,9,3,MAINSTREAM,pink,pink,intenso,two,"('work', 'freetime')",warm,"('casual', 'street')",smooth,false,tight
646352,JACKET,Vishow Jacket denim ,7,3,MAINSTREAM,white,white,claro,two,"('work', 'freetime')",warm,"('casual', 'street')",smooth,false,tight
745468,JACKET,Vmtoby Jacket check,7,3,MAINSTREAM,brown,brown,oscuro,"('two', 'three')","('work', 'working_girl')",cold,classic,checked,false,tight
639606,DRESS,Ihlisa Dress sleeve,7,1,MAINSTREAM,blue_dark,blue,oscuro,"('three', 'four')","('work', 'freetime')",warm,"('boho', 'classic')",floral,false,loose
707428,TOP,Calandra Shirt bohck ,7,2,OWN_PRODUCTION,garnet,red,oscuro,"('three', 'four')","('night', 'freetime')",both,"('street', 'night')",smooth,false,tight
707374,TOP,Calandra Shirt bohck ,7,2,OWN_PRODUCTION,black,black,oscuro,"('three', 'four')","('night', 'freetime')",both,"('street', 'night')",smooth,false,tight
707473,TOP,Calandra Shirt bohck ,7,2,OWN_PRODUCTION,khaki,green,oscuro,"('three', 'four')","('night', 'freetime')",both,"('street', 'night')",smooth,false,tight
932264,CARDIGAN,Laia Cardigan touch ,7,2,MAINSTREAM,pink,pink,intenso,two,"('work', 'freetime')",warm,classic,smooth,false,straight
680127,JUMPSUIT,Begi Jumpsuit house,7,1,MAINSTREAM,blue_dark,blue,oscuro,four,freetime,warm,boho,floral,false,loose
974523,TOP,Leila Top ycoo ,7,2,WHOLE_SALE,blue_dark,blue,oscuro,three,freetime,warm,"('boho', 'classic')",smooth,false,tight
1222326,SKIRT,Molly Skirt lurex ,8,1,WHOLE_SALE,grey,grey,claro,three,freetime,cold,"('classic', 'boho')",herringbone,false,straight
1222371,SKIRT,Molly Skirt lurex ,8,1,WHOLE_SALE,taupe,grey,suave,three,freetime,cold,"('classic', 'boho')",herringbone,false,straight
1264166,SKIRT,Linette Skirt check ,9,1,NO_MAINSTREAM,beige,brown,claro,two,"('working_girl', 'work')",cold,classic,prince_of_wales,false,tight
571692,SWEATER,Onllaura Sweater knit,7,2,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')",freetime,cold,"('street', 'classic')",smooth,false,tight
571647,SWEATER,Onllaura Sweater knit,7,2,MAINSTREAM,red,red,intenso,"('two', 'three')",freetime,cold,"('street', 'classic')",smooth,false,tight
661560,SHORT,Chelsea Skirt boho ,7,1,NO_MAINSTREAM,mustand,yellow,intenso,three,freetime,warm,boho,floral,false,loose
980746,JACKET,Laura Jacket nice,7,3,WHOLE_SALE,beige,brown,claro,three,"('freetime', 'night')",cold,"('street', 'boho')",smooth,false,straight
980821,JACKET,Laura Jacket nice,7,3,WHOLE_SALE,camel,brown,claro,three,"('freetime', 'night')",cold,"('street', 'boho')",smooth,false,straight
980784,JACKET,Laura Jacket nice,7,3,WHOLE_SALE,blue_dark,blue,oscuro,three,"('freetime', 'night')",cold,"('street', 'boho')",smooth,false,straight
980852,JACKET,Laura Jacket nice,7,3,WHOLE_SALE,khaki,green,oscuro,three,"('freetime', 'night')",cold,"('street', 'boho')",smooth,false,straight
980692,JACKET,Laura Jacket nice,7,3,WHOLE_SALE,red,red,intenso,three,"('freetime', 'night')",cold,"('street', 'boho')",smooth,false,straight
980883,JACKET,Laura Jacket nice,7,3,WHOLE_SALE,nude,brown,suave,three,"('freetime', 'night')",cold,"('street', 'boho')",smooth,false,straight
941518,TOP,Gmsurimi Top cap ,7,2,NO_MAINSTREAM,red,red,intenso,two,"('freetime', 'night')",warm,classic,smooth,false,straight
941549,TOP,Gmsurimi Top cap ,7,2,NO_MAINSTREAM,mustand,yellow,intenso,two,"('freetime', 'night')",warm,classic,smooth,false,straight
941488,TOP,Gmsurimi Top cap ,7,2,NO_MAINSTREAM,green,green,intenso,two,"('freetime', 'night')",warm,classic,smooth,false,straight
941563,TOP,Gmsurimi Top cap ,7,2,NO_MAINSTREAM,white,white,claro,two,"('freetime', 'night')",warm,classic,smooth,false,straight
1014280,CARDIGAN,Gilet Cardigan lurex,7,2,WHOLE_SALE,orange,orange,intenso,"('three', 'four')","('freetime', 'night')",warm,"('boho', 'classic')",vertical_stripes,false,loose
1014297,CARDIGAN,Gilet Cardigan lurex,7,2,WHOLE_SALE,coral,orange,claro,"('three', 'four')","('freetime', 'night')",warm,"('boho', 'classic')",vertical_stripes,false,loose
1014303,CARDIGAN,Gilet Cardigan lurex,7,2,WHOLE_SALE,lilac,purple,suave,"('three', 'four')","('freetime', 'night')",warm,"('boho', 'classic')",vertical_stripes,false,loose
1209181,JACKET,Classic Jacket blazer ,9,3,PREMIUM,garnet,red,oscuro,three,"('work', 'working_girl')",both,classic,checked,false,tight
879514,CARDIGAN,Virolas Cardigan knit ,8,2,MAINSTREAM,black,black,oscuro,three,"('freetime', 'work')",both,"('boho', 'classic')",smooth,false,straight
879576,CARDIGAN,Virolas Cardigan knit ,8,2,MAINSTREAM,red,red,intenso,three,"('freetime', 'work')",both,"('boho', 'classic')",smooth,false,straight
664943,JACKET,Zick Jacket blazer ,7,3,MAINSTREAM,black,black,oscuro,three,"('work', 'working_girl')",both,classic,geometric,false,tight
1032147,DRESS,Into Dress jungle ,7,1,MAINSTREAM,green_dark,green,oscuro,three,freetime,warm,"('boho', 'classic')",floral,false,straight
992473,DRESS,Linen Dress square,7,1,MAINSTREAM,black,black,oscuro,three,freetime,warm,"('boho', 'classic')",smooth,false,straight
992633,DRESS,Malica Dress maxi,7,1,MAINSTREAM,orange,orange,intenso,three,freetime,warm,boho,ethnic,false,straight
826129,TOP,Dots Top tailor,8,2,NO_MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')",freetime,warm,classic,bodoque,false,loose
818827,PANT,Betty Pant check,8,1,MAINSTREAM,grey,grey,claro,three,"('work', 'working_girl')",warm,classic,prince_of_wales,false,straight
965712,SHIRT,Cloimpala Shirt modal,8,2,OWN_PRODUCTION,blue_dark,blue,oscuro,two,"('freetime', 'work')",warm,classic,animal_print,false,tight
647823,SWEATSHIRT,Bspippa Sweater flame ,7,2,MAINSTREAM,red,red,intenso,three,freetime,both,casual,horizontal_stripes,false,oversize
596480,DRESS,Melody Dress noir,7,1,MAINSTREAM,black,black,oscuro,three,"('freetime', 'night')",cold,"('classic', 'night')",smooth,false,loose
737418,SCARF,Floral Scarf square,7,3,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')","('freetime', 'work')",warm,"('classic', 'boho')",floral,missing,missing
1032505,JUMPSUIT,Bohemia Jumpsuit print ,7,1,MAINSTREAM,blue_dark,blue,oscuro,"('four', 'five')",freetime,warm,"('boho', 'classic')",floral,false,straight
666497,JACKET,Nanni Jacket stripe,7,3,MAINSTREAM,white,white,claro,"('three', 'two')","('work', 'working_girl')",warm,classic,vertical_stripes,false,straight
666572,JACKET,Nanni Jacket stripe,7,3,MAINSTREAM,blue_dark,blue,oscuro,"('three', 'two')","('work', 'working_girl')",warm,classic,vertical_stripes,false,straight
926508,TSHIRT,Virau T-shirt solid,8,2,MAINSTREAM,rust,brown,oscuro,two,"('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,straight
926485,TSHIRT,Virau T-shirt solid,8,2,MAINSTREAM,black,black,oscuro,two,"('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,straight
1332285,SHIRT,Crinkled Shirt collar ,9,2,MAINSTREAM,green,green,intenso,"('three', 'four')","('work', 'freetime')",both,"('boho', 'street')",smooth,false,straight
1332223,SHIRT,Crinkled Shirt collar ,9,2,MAINSTREAM,white,white,claro,"('three', 'four')","('work', 'freetime')",both,"('boho', 'street')",smooth,false,straight
721257,DRESS,Bygina Dress long,7,1,MAINSTREAM,black,black,oscuro,three,"('work', 'freetime')",warm,"('classic', 'boho')",floral,false,straight
1036930,JACKET,Mandala Jacket bomb,7,3,WHOLE_SALE,white,white,claro,three,freetime,warm,"('boho', 'street')",retro,false,loose
1036985,JACKET,Mandala Jacket bomb,7,3,WHOLE_SALE,black,black,oscuro,three,freetime,warm,"('boho', 'street')",retro,false,loose
1040845,TOP,Cerise Top paris,8,2,WHOLE_SALE,ecru,brown,suave,two,"('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,straight
1040814,TOP,Cerise Top paris,8,2,WHOLE_SALE,black,black,oscuro,two,"('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,straight
628594,PANT,Danta Pant belt ,7,1,MAINSTREAM,green,green,intenso,"('two', 'three')","('work', 'freetime', 'working_girl')",both,classic,smooth,false,loose
628655,PANT,Danta Pant belt ,7,1,MAINSTREAM,pink,pink,intenso,"('two', 'three')","('work', 'freetime', 'working_girl')",both,classic,smooth,false,loose
628693,PANT,Danta Pant belt ,7,1,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')","('work', 'freetime', 'working_girl')",both,classic,smooth,false,loose
628532,PANT,Danta Pant belt ,7,1,MAINSTREAM,black,black,oscuro,"('two', 'three')","('work', 'freetime', 'working_girl')",both,classic,smooth,false,loose
780230,JEANS,Lou Jeans broadway,7,1,MAINSTREAM,blue,blue,intenso,three,freetime,both,"('casual', 'street')",smooth,false,tight
626774,DRESS,Rizetta Dress sleeveless ,7,1,MAINSTREAM,black,black,oscuro,three,"('work', 'freetime')",cold,classic,smooth,false,straight
626835,DRESS,Rizetta Dress sleeveless ,7,1,MAINSTREAM,blue_dark,blue,oscuro,three,"('work', 'freetime')",cold,classic,smooth,false,straight
776721,CARDIGAN,Urle Cardigan long ,7,2,WHOLE_SALE,camel,brown,claro,"('two', 'three')",freetime,cold,"('boho', 'classic')",smooth,false,straight
776790,CARDIGAN,Urle Cardigan long ,7,2,WHOLE_SALE,khaki,green,oscuro,"('two', 'three')",freetime,cold,"('boho', 'classic')",smooth,false,straight
776813,CARDIGAN,Urle Cardigan long ,7,2,WHOLE_SALE,taupe,grey,suave,"('two', 'three')",freetime,cold,"('boho', 'classic')",smooth,false,straight
776707,CARDIGAN,Urle Cardigan long ,7,2,WHOLE_SALE,pink,pink,intenso,"('two', 'three')",freetime,cold,"('boho', 'classic')",smooth,false,straight
776752,CARDIGAN,Urle Cardigan long ,7,2,WHOLE_SALE,rust,brown,oscuro,"('two', 'three')",freetime,cold,"('boho', 'classic')",smooth,false,straight
776776,CARDIGAN,Urle Cardigan long ,7,2,WHOLE_SALE,mustand,yellow,intenso,"('two', 'three')",freetime,cold,"('boho', 'classic')",smooth,false,straight
985130,SKIRT,Charior Skirt geo ,7,1,WHOLE_SALE,red,red,intenso,three,freetime,warm,classic,geometric,false,straight
985420,SKIRT,Charior Skirt geo ,7,1,WHOLE_SALE,blue_dark,blue,oscuro,three,freetime,warm,classic,geometric,false,straight
860215,PARKA,Cello Jacket long ,8,3,NO_MAINSTREAM,green_dark,green,oscuro,two,freetime,cold,"('street', 'casual')",smooth,false,straight
860178,PARKA,Cello Jacket long ,8,3,NO_MAINSTREAM,black,black,oscuro,two,freetime,cold,"('street', 'casual')",smooth,false,straight
